seed_id,hit
-60.725790482596295,240.61599920424413
-60.72579048257606,240.6159992036728
-60.72579048258817,240.61599920449322
-60.725790482596494,240.61599920392678
-60.72579048259837,240.6159992041953
-60.725790482588366,240.61599920439068
-60.72579048259621,240.61599920420508
-60.72579048262844,240.61599920480086
-60.72579048262233,240.61599920394139
-60.725790482611956,240.61599920284755
-60.7257904826273,240.6159992032675
-60.725790482638416,240.61599920432718
-60.72579048263225,240.61599920362397
-60.72579048261878,240.61599920324312
-60.72579048261403,240.61599920372652
-60.725790482615764,240.6159992036777
-60.72579048261994,240.61599920243248
-60.72579048264498,240.61599920307708
-60.72579048265564,240.61599920388767
-60.7257904826466,240.615999203917
-60.7257904826356,240.615999204459
-60.72579048262065,240.61599920494245
-60.725790482607465,240.61599920517682
-60.72579048258464,240.61599920473247
-60.72579048259098,240.6159992050401
-60.725790482575576,240.615999205172
-60.72579048258706,240.61599920455666
-60.72579048256958,240.61599920461038
-60.72579048255395,240.61599920540635
-60.725790482545506,240.61599920497173
-60.72579048255369,240.6159992054259
-60.72579048254104,240.6159992053917
-60.72579048254559,240.61599920537708
-60.725790482548945,240.61599920407815
-60.72579048255571,240.615999204586
-60.72579048256614,240.6159992039316
-60.725790482574524,240.61599920406837
-60.72579048258757,240.6159992040586
-60.72579048259067,240.61599920483013
-60.72579048258535,240.61599920481547
-60.72579048256381,240.61599920505478
-60.72579048255034,240.6159992038584
-60.72579048255247,240.61599920433696
-60.725790482549,240.6159992039756
-60.725790482554004,240.61599920406348
-60.72579048256239,240.61599920357025
-60.725790482574325,240.61599920343843
-60.72579048256475,240.61599920460066
-60.72579048257103,240.61599920424902
-60.72579048259004,240.61599920334567
-60.72579048260954,240.61599920292082
-60.72579048262307,240.6159992026864
-60.725790482623864,240.61599920278894
-60.72579048262034,240.61599920272062
-60.725790482633585,240.61599920406348
-60.72579048262949,240.6159992041416
-60.725790482646175,240.61599920429296
-60.72579048263279,240.61599920387306
-60.725790482625825,240.61599920211995
-60.725790482626905,240.61599920289638
-60.725790482635404,240.6159992033261
-60.72579048262227,240.61599920381445
-60.725790482616645,240.6159992043223
-60.7257904826086,240.6159992043174
-60.72579048261653,240.61599920396583
-60.72579048262668,240.61599920389256
-60.72579048263293,240.61599920291104
-60.72579048266272,240.61599920306242
-60.725790482648875,240.61599920336516
-60.72579048266596,240.61599920386328
-60.725790482675905,240.61599920362886
-60.725790482683635,240.61599920377535
-60.725790482678605,240.61599920366797
-60.72579048265618,240.6159992034531
-60.72579048265618,240.61599920362397
-60.72579048264399,240.6159992041758
-60.72579048262,240.61599920366308
-60.72579048261733,240.6159992039316
-60.725790482600246,240.6159992038535
-60.725790482614826,240.6159992046397
-60.72579048259837,240.61599920467387
-60.7257904826119,240.61599920493268
-60.725790482591606,240.61599920540635
-60.72579048257384,240.61599920555284
-60.725790482566026,240.6159992059142
-60.72579048255153,240.61599920564072
-60.725790482547325,240.61599920479108
-60.72579048253567,240.61599920386817
-60.7257904825326,240.61599920491318
-60.72579048252791,240.61599920529892
-60.72579048251069,240.61599920513288
-60.725790482519045,240.61599920349704
-60.72579048254639,240.61599920387306
-60.725790482571114,240.6159992045762
-60.72579048257171,240.61599920407815
-60.7257904825683,240.61599920466898
-60.72579048256452,240.61599920366308
-60.72579048255912,240.61599920350193
-60.72579048255764,240.6159992029892
-60.72579048257879,240.6159992039219
-60.7257904825687,240.61599920446878
-60.72579048256654,240.615999204376
-60.725790482566026,240.61599920388767
-60.72579048257333,240.6159992054503
-60.72579048255193,240.61599920535264
-60.72579048255335,240.61599920486918
-60.72579048255437,240.61599920389256
-60.72579048256307,240.61599920378023
-60.72579048256219,240.61599920366797
-60.725790482575405,240.61599920349704
-60.72579048258706,240.6159992032529
-60.725790482597375,240.61599920270595
-60.725790482604054,240.61599920387306
-60.7257904826013,240.61599920462015
-60.72579048259843,240.61599920368258
-60.72579048259004,240.61599920307708
-60.72579048259897,240.61599920326262
-60.725790482593425,240.61599920404882
-60.725790482588565,240.61599920480575
-60.72579048258811,240.61599920441995
-60.72579048259627,240.61599920275967
-60.725790482621676,240.61599920238854
-60.72579048264558,240.6159992037705
-60.72579048264376,240.61599920394139
-60.725790482637024,240.6159992042588
-60.72579048263876,240.61599920327728
-60.72579048263381,240.6159992034677
-60.72579048262983,240.6159992040537
-60.725790482628696,240.6159992041172
-60.725790482596295,240.61599920410742
-60.725790482614485,240.6159992043174
-60.72579048259166,240.61599920437112
-60.725790482586035,240.61599920461038
-60.725790482603514,240.6159992048399
-60.72579048258331,240.61599920513777
-60.72579048258484,240.61599920424902
-60.725790482564264,240.615999204459
-60.72579048257552,240.6159992038584
-60.72579048256085,240.61599920421975
-60.72579048256367,240.61599920481063
-60.72579048255321,240.6159992057091
-60.725790482546785,240.61599920604607
-60.72579048253212,240.61599920607046
-60.725790482548206,240.6159992061144
-60.72579048252635,240.61599920567005
-60.725790482523365,240.61599920415625
-60.72579048250907,240.61599920421486
-60.72579048252638,240.6159992033359
-60.725790482548206,240.61599920363864
-60.72579048255926,240.61599920310147
-60.72579048256864,240.61599920328706
-60.72579048260357,240.6159992026669
-60.725790482609426,240.61599920354587
-60.725790482621534,240.615999202745
