seed_id,x0,vx0,vy0
120,-0.8447368421052631,-0.1231578947368421,0.24358227675352642
121,-0.8447368421052631,-0.10421052631578948,0.25227040807321965
122,-0.8447368421052631,-0.08526315789473685,0.2592882305278429
123,-0.8447368421052631,-0.06631578947368422,0.26476859453289514
124,-0.8447368421052631,-0.04736842105263158,0.2688055529028804
125,-0.8447368421052631,-0.028421052631578948,0.2714635083243338
126,-0.8447368421052631,-0.009473684210526316,0.2727827741847382
127,-0.8447368421052631,0.009473684210526316,0.2727827741847382
128,-0.8447368421052631,0.028421052631578948,0.2714635083243338
129,-0.8447368421052631,0.04736842105263158,0.2688055529028804
130,-0.8447368421052631,0.06631578947368422,0.26476859453289514
131,-0.8447368421052631,0.08526315789473685,0.2592882305278429
132,-0.8447368421052631,0.10421052631578948,0.25227040807321965
133,-0.8447368421052631,0.1231578947368421,0.24358227675352642
134,-0.8447368421052631,0.14210526315789473,0.23303709311452567
135,-0.8447368421052631,0.16105263157894736,0.22036842433964643
136,-0.8447368421052631,0.18,0.20518331458586642
137,-0.8315789473684211,-0.18,0.23981266382546804
138,-0.8315789473684211,-0.16105263157894736,0.2529271902990321
139,-0.8315789473684211,-0.14210526315789473,0.26403826979037043
140,-0.8315789473684211,-0.1231578947368421,0.27339028273707144
141,-0.8315789473684211,-0.10421052631578948,0.2811588162161256
142,-0.8315789473684211,-0.08526315789473685,0.28747227281406484
143,-0.8315789473684211,-0.06631578947368422,0.2924249130931716
144,-0.8315789473684211,-0.04736842105263158,0.29608503241137935
